V_B2_A,V_B2_B,V_B2_C,V_B3_A,V_B3_B,V_B3_C,V_B4_A,V_B4_B,V_B4_C,V_B5_A,V_B5_B,V_B5_C,I_B2_A,I_B2_B,I_B2_C,I_B3_A,I_B3_B,I_B3_C,I_B4_A,I_B4_B,I_B4_C,I_B5_A,I_B5_B,I_B5_C,class_label,class_name
6213.10376208856,10799.9270047945,8045.82557826312,5907.86543335907,10781.5391251398,6809.36773584249,6201.36272552959,10779.5181407299,8030.62119175698,9289.48473418697,10810.7758628933,9635.97583789701,32.5881268227563,83.6283885398539,86.4210640615575,6899.6116149737,112.141347261558,128.822625338691,54.2854132839032,139.124099581337,143.895627664969,81.0414546239275,92.3479291264964,95.2014770730694,4,SLG-B3
6213.10376208372,10799.927004789,8045.82557825849,5907.86543335555,10781.5391251341,6809.36773583819,6201.3627255265,10779.5181407236,8030.62119175272,9289.48473418231,10810.7758628871,9635.97583789181,32.5881268227423,83.6283885398114,86.4210640615055,6899.61161496814,112.141347261494,128.822625338619,54.2854132838637,139.124099581264,143.895627664888,81.041454623873,92.3479291264471,95.2014770730154,4,SLG-B3
6213.10376208092,10799.9270047827,8045.82557825578,5907.86543335254,10781.5391251274,6809.36773583522,6201.36272552153,10779.5181407171,8030.62119174732,9289.48473417741,10810.775862882,9635.97583788816,32.5881268227385,83.628388539762,86.4210640614638,6899.61161496626,112.141347261433,128.822625338548,54.2854132838378,139.124099581182,143.895627664813,81.0414546238373,92.3479291263978,95.2014770729638,4,SLG-B3
6204.02986977947,10762.4169772699,8012.51798304062,5890.86460557419,10740.7675385167,6779.08038242679,6190.18089265621,10738.3925090393,7994.63198332226,9269.1226787352,10775.3640501503,9600.53981480636,38.4141068390015,98.5287418391237,101.736711434381,6889.72701944755,132.148318982571,151.566685977481,63.9764035070683,163.836627968187,169.344546354295,95.5072412182577,108.859161795313,112.085573435925,4,SLG-B3
6204.02986977509,10762.4169772638,8012.5179830362,5890.86460557025,10740.767538511,6779.08038242282,6190.18089265216,10738.3925090329,7994.63198331787,9269.12267872971,10775.3640501451,9600.53981480134,38.4141068389693,98.5287418390704,101.736711434327,6889.7270194412,132.148318982491,151.566685977393,63.9764035070203,163.836627968088,169.344546354201,95.5072412182007,108.859161795252,112.08557343587,4,SLG-B3
6204.02986977294,10762.4169772589,8012.51798303093,5890.86460556781,10740.7675385057,6779.08038241956,6190.18089265,10738.3925090267,7994.63198331393,9269.12267872545,10775.3640501386,9600.53981479624,38.4141068389626,98.5287418390117,101.736711434265,6889.72701943998,132.148318982415,151.566685977301,63.9764035069912,163.836627968014,169.344546354093,95.5072412181592,108.859161795197,112.085573435798,4,SLG-B3
6356.51960971,10873.8708746296,9089.74646646462,5655.41087873605,10862.0876690902,8071.45733050485,6348.86969149729,10860.7844306385,9078.80716427482,9386.42907737676,10880.5756233994,10030.1735825814,28.6106139602383,53.1815666282715,56.3787961077187,6341.44343819048,73.1810380294879,82.1028209399267,47.6645839607184,88.5558052774336,93.9371047629313,53.4196611564058,58.663195638454,62.0843984331219,4,SLG-B3
6356.51960970687,10873.8708746234,9089.74646645961,5655.41087873346,10862.087669084,8071.4573305007,6348.86969149449,10860.7844306326,9078.80716426982,9386.42907737102,10880.5756233939,10030.173582576,28.6106139602249,53.1815666282412,56.3787961076899,6341.44343818689,73.1810380294534,82.1028209398812,47.6645839606868,88.5558052773867,93.9371047628752,53.4196611563807,58.663195638421,62.0843984330935,4,SLG-B3
6356.51960970437,10873.8708746183,9089.74646645555,5655.41087873015,10862.087669078,8071.45733049525,6348.86969149106,10860.7844306262,9078.80716426463,9386.42907736589,10880.5756233879,10030.1735825702,28.6106139602044,53.1815666282106,56.3787961076551,6341.44343818379,73.1810380294089,82.1028209398307,47.6645839606613,88.5558052773349,93.9371047628227,53.4196611563505,58.663195638392,62.0843984330567,4,SLG-B3
6351.82863980906,10846.3161366955,9061.60733501346,5647.34257792664,10832.0435296658,8045.96851675936,6342.54860076575,10830.4696367531,9048.36829059758,9370.83620652126,10854.5661740714,10002.1760080194,34.6608735096088,64.4330598927611,68.2653164350709,6332.03453321168,88.6662764587618,99.3600841171424,57.7302163378579,107.25410509602,113.717122146801,64.7237563575329,71.1021978862716,75.1768608568761,4,SLG-B3
6351.82863980583,10846.3161366896,9061.60733500928,5647.3425779227,10832.0435296596,8045.96851675483,6342.54860076218,10830.469636747,9048.36829059314,9370.83620651618,10854.5661740662,10002.1760080136,34.6608735095784,64.4330598927277,68.26531643504,6332.03453320785,88.6662764587113,99.3600841170866,57.7302163378365,107.254105095967,113.717122146739,64.7237563574946,71.1021978862415,75.1768608568364,4,SLG-B3
6351.82863980112,10846.3161366827,9061.6073350039,5647.34257791928,10832.0435296548,8045.9685167502,6342.54860075986,10830.4696367414,9048.3682905885,9370.83620651192,10854.5661740594,10002.1760080083,34.6608735095732,64.433059892689,68.2653164349971,6332.03453320501,88.6662764586659,99.3600841170306,57.7302163377961,107.254105095909,113.717122146671,64.7237563574585,71.1021978861981,75.1768608567962,4,SLG-B3
6346.94239326699,10818.5507197643,9033.40449626501,5639.11501217008,10801.8038637451,8020.40907630295,6336.03639043137,10799.9611135577,9017.88231246538,9355.06915252732,10828.3567036901,9974.12507924603,40.6827233154098,75.6319450814865,80.0819496847925,6322.61876562603,104.07988654271,116.497677886613,67.7438039432018,125.852026036972,133.372004362046,75.9767533686613,83.4927835945897,88.1937162301712,4,SLG-B3
6346.94239326291,10818.5507197581,9033.40449626038,5639.11501216747,10801.8038637391,8020.40907629833,6336.0363904279,10799.9611135527,9017.88231245975,9355.06915252193,10828.3567036851,9974.12507924067,40.6827233153869,75.6319450814465,80.0819496847513,6322.61876562211,104.079886542653,116.497677886551,67.7438039431606,125.852026036912,133.37200436198,75.9767533686196,83.4927835945492,88.1937162301223,4,SLG-B3
6346.94239325929,10818.5507197532,9033.4044962556,5639.11501216389,10801.8038637327,8020.40907629443,6336.03639042551,10799.9611135454,9017.88231245513,9355.06915251691,10828.3567036786,9974.12507923573,40.6827233153675,75.6319450813989,80.0819496847084,6322.61876561928,104.0798865426,116.497677886494,67.7438039431188,125.852026036829,133.37200436189,75.976753368584,83.4927835944977,88.1937162300701,4,SLG-B3
6343.57785772909,10799.9270047647,9014.56974255481,5633.54301201728,10781.5391251073,8003.33262412799,6331.59025788252,10779.5181407007,8997.53469881935,9344.46266938228,10810.7758628974,9955.39705307731,44.6815247973502,83.0683190406867,87.9206513095437,6316.33817433561,114.315357876716,127.856083334994,74.3906853852003,138.19441313006,146.405389780259,83.4502418058264,91.7258767917328,96.8294261878367,4,SLG-B3
6343.57785772524,10799.9270047591,9014.56974254992,5633.54301201448,10781.5391251016,8003.33262412437,6331.59025787919,10779.5181406946,8997.53469881417,9344.46266937643,10810.7758628914,9955.39705307214,44.6815247973253,83.0683190406434,87.9206513094961,6316.33817433175,114.315357876655,127.856083334925,74.3906853851407,138.19441312998,146.405389780182,83.4502418057836,91.7258767916826,96.8294261877836,4,SLG-B3
6343.57785772228,10799.9270047528,9014.56974254512,5633.54301201057,10781.5391250957,8003.33262411965,6331.59025787635,10779.5181406892,8997.5346988093,9344.46266937179,10810.7758628855,9955.39705306622,44.6815247973057,83.0683190406006,87.920651309454,6316.33817432876,114.315357876589,127.856083334849,74.3906853851264,138.194413129911,146.405389780099,83.4502418057367,91.7258767916361,96.8294261877298,4,SLG-B3
6336.59583520921,10762.4169772503,8976.82809631146,5622.19443668999,10740.7675384986,7969.09775219621,6322.45093347772,10738.3925090203,8956.78951004316,9323.02590907587,10775.364050145,9917.88114826249,52.6413456356359,97.8693112370186,103.503752502179,6303.76986670186,134.688420039303,150.41250507816,87.6154188103899,162.743056232182,172.303601280838,98.3284850604243,108.125507092587,113.999109074381,4,SLG-B3
6336.59583520588,10762.4169772451,8976.82809630716,5622.19443668614,10740.767538492,7969.09775219178,6322.45093347499,10738.3925090138,8956.78951003913,9323.02590907055,10775.3640501398,9917.88114825753,52.6413456355941,97.8693112369744,103.503752502124,6303.76986669801,134.688420039233,150.412505078075,87.6154188103393,162.743056232089,172.30360128075,98.3284850603705,108.12550709253,113.999109074313,4,SLG-B3
6336.59583520099,10762.4169772389,8976.82809630192,5622.19443668333,10740.767538487,7969.0977521889,6322.45093347129,10738.392509009,8956.78951003362,9323.02590906578,10775.3640501342,9917.88114825224,52.6413456355763,97.8693112369146,103.503752502065,6303.76986669504,134.688420039159,150.412505077994,87.6154188102966,162.743056232005,172.303601280644,98.3284850603227,108.125507092466,113.99910907426,4,SLG-B3
8254.23002079799,10873.870874632,10829.4129598157,7463.23180202621,10862.0876690916,10344.5792973168,8244.29624916421,10860.7844306383,10816.3800138931,9975.43245399221,10880.5756233943,10731.3458802754,46.1787452309329,53.9043648677902,57.7902483190098,4068.34083588609,75.8697932295276,79.1908644723482,76.9229279165583,89.7743793284554,96.29010108034,58.5292990634783,59.4328935852965,63.6363412021406,4,SLG-B3
8254.23002079406,10873.870874626,10829.4129598099,7463.23180202281,10862.0876690856,10344.5792973118,8244.29624915976,10860.7844306327,10816.3800138878,9975.43245398613,10880.5756233882,10731.3458802696,46.1787452309104,53.9043648677642,57.7902483189813,4068.34083588389,75.8697932294902,79.1908644723056,76.9229279165217,89.7743793284047,96.2901010802874,58.5292990634439,59.4328935852693,63.6363412021091,4,SLG-B3
8254.23002078882,10873.8708746201,10829.412959805,7463.23180201799,10862.0876690803,10344.5792973053,8244.29624915608,10860.7844306264,10816.3800138818,9975.43245398237,10880.5756233822,10731.3458802637,46.1787452308849,53.9043648677285,57.790248318949,4068.34083588164,75.8697932294387,79.1908644722608,76.9229279164851,89.7743793283583,96.2901010802323,58.5292990634124,59.4328935852295,63.6363412020729,4,SLG-B3
8238.61760409496,10846.3161366928,10791.7238074379,7448.6245781472,10832.043529664,10307.2735028987,8226.5809565764,10830.4696367521,10775.9570611049,9954.02731854303,10854.5661740676,10699.6939349571,55.8840536087954,65.3027538754025,69.9747641758267,4064.15100355252,91.8812847019975,95.8500829427578,93.0645495552998,108.723742625113,116.566524237695,70.8832071467728,72.021543972267,77.0559078041463,4,SLG-B3
8238.61760409117,10846.3161366874,10791.7238074322,7448.62457814281,10832.043529658,10307.2735028934,8226.58095657138,10830.4696367465,10775.957061099,9954.02731853696,10854.566174062,10699.6939349515,55.8840536087705,65.3027538753635,69.9747641757885,4064.15100355026,91.8812847019584,95.8500829427061,93.0645495552471,108.72374262506,116.56652423764,70.8832071467329,72.0215439722302,77.0559078041057,4,SLG-B3
8238.6176040852,10846.3161366814,10791.7238074262,7448.62457813994,10832.0435296522,10307.273502888,8226.58095656737,10830.4696367407,10775.9570610934,9954.02731853161,10854.5661740561,10699.6939349448,55.8840536087401,65.3027538753273,69.9747641757469,4064.15100354807,91.8812847019065,95.8500829426475,93.0645495552117,108.723742625002,116.566524237575,70.8832071466991,72.0215439721853,77.0559078040578,4,SLG-B3
8222.88939383264,10818.5507197689,10754.0170227259,7433.89984384784,10801.8038637473,10269.9500223602,8208.75993137698,10799.9611135637,10735.5382993855,9932.49750375418,10828.3567036971,10667.9830266271,65.5227954194607,76.6458360204665,82.0877069132547,4059.93488245778,107.804188140341,112.398448742291,109.086749265234,127.569324972527,136.714857107001,83.1702895300796,84.5566261741349,90.3978386866536,4,SLG-B3
8222.88939382709,10818.5507197634,10754.0170227213,7433.89984384365,10801.8038637415,10269.9500223546,8208.75993137259,10799.9611135578,10735.5382993793,9932.4975037491,10828.3567036919,10667.9830266205,65.522795419428,76.6458360204211,82.0877069132071,4059.93488245554,107.804188140281,112.398448742235,109.086749265165,127.569324972465,136.714857106916,83.1702895300361,84.556626174086,90.3978386866072,4,SLG-B3
8222.88939382256,10818.5507197574,10754.0170227142,7433.89984383983,10801.8038637346,10269.9500223489,8208.75993136797,10799.9611135522,10735.5382993736,9932.49750374335,10828.3567036855,10667.983026615,65.5227954193897,76.6458360203777,82.0877069131691,4059.93488245341,107.80418814023,112.398448742151,109.08674926511,127.569324972396,136.714857106849,83.1702895299929,84.5566261740411,90.397838686558,4,SLG-B3
8212.3407616069,10799.9270047723,10728.872141357,7424.01926136113,10781.5391251145,10245.0606156807,8196.82171441564,10779.5181407068,10708.5975453033,9918.07667307731,10810.7758629003,10646.8122625716,71.9117775703744,84.1768680786054,90.1229901438582,4057.11001456918,118.369903675162,123.368865453927,119.702163208424,140.074961820261,150.075528839389,91.3244775967977,92.8832412045819,99.2491176477461,4,SLG-B3
8212.34076160363,10799.927004766,10728.8721413507,7424.01926135731,10781.5391251079,10245.0606156751,8196.82171441106,10779.5181407005,10708.5975452974,9918.07667307144,10810.7758628945,10646.8122625657,71.9117775703337,84.17686807856,90.1229901438073,4057.11001456698,118.369903675099,123.368865453859,119.702163208354,140.074961820187,150.075528839306,91.3244775967459,92.8832412045277,99.2491176476943,4,SLG-B3
8212.34076159848,10799.92700476,10728.8721413446,7424.01926135288,10781.5391251029,10245.0606156701,8196.82171440677,10779.5181406955,10708.5975452911,9918.0766730662,10810.7758628887,10646.8122625606,71.911777570289,84.1768680785204,90.1229901437629,4057.11001456474,118.369903675036,123.368865453791,119.702163208287,140.07496182011,150.075528839229,91.3244775966942,92.8832412044804,99.249117647635,4,SLG-B3
8191.09510286903,10762.416977258,10678.5728569491,7404.10751174912,10740.7675385052,10195.2720513382,8172.81048014656,10738.3925090257,10654.7355443523,9889.07715509036,10775.364050149,10604.4052419846,84.601688338134,99.1637105077738,106.096900137884,4051.42767776848,139.381539485506,145.160719695276,140.775269599299,164.945731654362,176.624178556263,107.543393546071,109.46331381125,116.847129278193,4,SLG-B3
8191.09510286417,10762.4169772519,10678.5728569427,7404.10751174472,10740.7675385004,10195.272051333,8172.81048014227,10738.3925090199,10654.7355443471,9889.07715508575,10775.3640501432,10604.40524198,84.6016883380815,99.1637105077254,106.096900137825,4051.42767776636,139.381539485425,145.160719695199,140.775269599227,164.945731654279,176.624178556169,107.543393546015,109.463313811192,116.84712927813,4,SLG-B3
8191.09510286043,10762.4169772466,10678.5728569376,7404.10751174122,10740.7675384932,10195.2720513274,8172.81048013786,10738.3925090137,10654.7355443401,9889.07715507926,10775.3640501375,10604.4052419739,84.6016883380336,99.1637105076686,106.09690013777,4051.42767776416,139.381539485353,145.160719695121,140.775269599145,164.945731654173,176.624178556066,107.543393545943,109.463313811137,116.847129278062,4,SLG-B3
9417.75925001212,10873.8708746336,11162.7320827004,8892.33672520665,10862.0876690941,10898.9762416345,9406.42519913159,10860.7844306422,11149.2979974362,10365.8295591948,10880.5756233942,10912.4338847058,52.1962254221503,54.9182348660772,57.7734758720499,2610.25962672512,76.3401293077746,77.5396450219067,86.9479089440013,91.4733922860355,96.2569287253636,60.7207249850909,60.5314790514232,63.6274845109585,4,SLG-B3
9417.75925000686,10873.8708746275,11162.7320826949,8892.3367252018,10862.0876690878,10898.9762416282,9406.42519912713,10860.7844306365,11149.2979974299,10365.8295591891,10880.575623388,10912.4338847002,52.1962254221217,54.91823486605,57.7734758720194,2610.2596267237,76.3401293077342,77.5396450218673,86.9479089439511,91.4733922859975,96.2569287253149,60.7207249850592,60.5314790513923,63.6274845109241,4,SLG-B3
9417.75925000201,10873.8708746215,11162.7320826883,8892.33672519766,10862.087669083,10898.9762416225,9406.42519912244,10860.7844306299,11149.2979974236,10365.8295591833,10880.5756233816,10912.4338846945,52.196225422098,54.9182348660228,57.7734758719871,2610.25962672229,76.3401293076916,77.5396450218243,86.9479089439082,91.4733922859346,96.2569287252624,60.7207249850269,60.5314790513578,63.6274845108868,4,SLG-B3
9394.32059573058,10846.3161366805,11125.266733563,8868.81896938528,10832.0435296525,10860.3561328354,9380.59546310726,10830.4696367404,11109.0126822643,10341.1306678965,10854.5661740652,10881.2556899451,63.1653216037153,66.5233363413292,69.9601700541519,2613.57947408567,92.4384378049755,93.8714022781257,105.191944992521,110.771197167584,116.534586373425,73.5320410335322,73.3395545856894,77.0538235647312,4,SLG-B3
